round_number,team_name,product_id,slot_name,product_name,forecast_units,actual_demand_units,actual_sales_units,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,run_id,team_count,market_scenario,market_label
7,Team 05,team_05_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
7,Team 05,team_05_C,C,Team 05 NextGen,58,260.88,57,202.88,202.88,3.4979,0.7777,27,6,batch_027,Batch market 027
7,Team 06,team_06_A,A,Elite Spin Pro,116,207.36,106,91.36,91.36,0.7876,0.4406,27,6,batch_027,Batch market 027
7,Team 06,team_06_B,B,Control Tour,127,183.31,116,56.31,56.31,0.4434,0.3072,27,6,batch_027,Batch market 027
7,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
8,Team 01,team_01_A,A,Elite Spin Pro,87,228.12,86,141.12,141.12,1.6221,0.6186,27,6,batch_027,Batch market 027
8,Team 01,team_01_B,B,Control Tour,97,185.89,96,88.89,88.89,0.9164,0.4782,27,6,batch_027,Batch market 027
8,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
8,Team 02,team_02_A,A,Momentum Edge,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
8,Team 02,team_02_B,B,Rise Power,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
8,Team 02,team_02_C,C,Team 02 NextGen,99,264.01,94,165.01,165.01,1.6668,0.625,27,6,batch_027,Batch market 027
8,Team 03,team_03_A,A,Vector X,63,209.48,55,146.48,146.48,2.325,0.6992,27,6,batch_027,Batch market 027
8,Team 03,team_03_B,B,Axis Control,76,209.23,67,133.23,133.23,1.753,0.6368,27,6,batch_027,Batch market 027
8,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
8,Team 04,team_04_A,A,Starter Pop,205,207.26,207,2.26,2.26,0.011,0.0109,27,6,batch_027,Batch market 027
8,Team 04,team_04_B,B,Club Value,179,182.17,182,3.17,3.17,0.0177,0.0174,27,6,batch_027,Batch market 027
8,Team 04,team_04_C,C,Team 04 NextGen,132,339.02,106,207.02,207.02,1.5683,0.6106,27,6,batch_027,Batch market 027
8,Team 05,team_05_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
8,Team 05,team_05_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
8,Team 05,team_05_C,C,Team 05 NextGen,63,272.26,63,209.26,209.26,3.3215,0.7686,27,6,batch_027,Batch market 027
8,Team 06,team_06_A,A,Elite Spin Pro,116,219.49,106,103.49,103.49,0.8922,0.4715,27,6,batch_027,Batch market 027
8,Team 06,team_06_B,B,Control Tour,127,199.08,116,72.08,72.08,0.5676,0.3621,27,6,batch_027,Batch market 027
8,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
9,Team 01,team_01_A,A,Elite Spin Pro,87,229.67,86,142.67,142.67,1.6399,0.6212,27,6,batch_027,Batch market 027
9,Team 01,team_01_B,B,Control Tour,97,186.68,96,89.68,89.68,0.9245,0.4804,27,6,batch_027,Batch market 027
9,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
9,Team 02,team_02_A,A,Momentum Edge,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
9,Team 02,team_02_B,B,Rise Power,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
9,Team 02,team_02_C,C,Team 02 NextGen,99,291.99,95,192.99,192.99,1.9494,0.6609,27,6,batch_027,Batch market 027
9,Team 03,team_03_A,A,Vector X,63,213.15,55,150.15,150.15,2.3834,0.7044,27,6,batch_027,Batch market 027
9,Team 03,team_03_B,B,Axis Control,76,212.38,67,136.38,136.38,1.7945,0.6422,27,6,batch_027,Batch market 027
9,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
9,Team 04,team_04_A,A,Starter Pop,205,208.97,208,3.97,3.97,0.0194,0.019,27,6,batch_027,Batch market 027
9,Team 04,team_04_B,B,Club Value,179,183.69,183,4.69,4.69,0.0262,0.0255,27,6,batch_027,Batch market 027
9,Team 04,team_04_C,C,Team 04 NextGen,132,341.67,104,209.67,209.67,1.5884,0.6137,27,6,batch_027,Batch market 027
9,Team 05,team_05_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
9,Team 05,team_05_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
9,Team 05,team_05_C,C,Team 05 NextGen,63,300.76,63,237.76,237.76,3.7739,0.7905,27,6,batch_027,Batch market 027
9,Team 06,team_06_A,A,Elite Spin Pro,116,222.6,106,106.6,106.6,0.9189,0.4789,27,6,batch_027,Batch market 027
9,Team 06,team_06_B,B,Control Tour,127,201.44,116,74.44,74.44,0.5862,0.3695,27,6,batch_027,Batch market 027
9,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
10,Team 01,team_01_A,A,Elite Spin Pro,87,205.96,86,118.96,118.96,1.3673,0.5776,27,6,batch_027,Batch market 027
10,Team 01,team_01_B,B,Control Tour,97,171.71,96,74.71,74.71,0.7702,0.4351,27,6,batch_027,Batch market 027
10,Team 01,team_01_C,C,Team 01 NextGen,0,245.18,0,245.18,245.18,245.1779,1.0,27,6,batch_027,Batch market 027
10,Team 02,team_02_A,A,Momentum Edge,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
10,Team 02,team_02_B,B,Rise Power,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
10,Team 02,team_02_C,C,Team 02 NextGen,99,271.87,93,172.87,172.87,1.7462,0.6359,27,6,batch_027,Batch market 027
10,Team 03,team_03_A,A,Vector X,63,203.01,55,140.01,140.01,2.2224,0.6897,27,6,batch_027,Batch market 027
10,Team 03,team_03_B,B,Axis Control,76,201.93,67,125.93,125.93,1.6569,0.6236,27,6,batch_027,Batch market 027
10,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
10,Team 04,team_04_A,A,Starter Pop,205,202.8,202,-2.2,2.2,-0.0107,0.0108,27,6,batch_027,Batch market 027
10,Team 04,team_04_B,B,Club Value,179,178.38,178,-0.62,0.62,-0.0035,0.0035,27,6,batch_027,Batch market 027
10,Team 04,team_04_C,C,Team 04 NextGen,132,305.5,105,173.5,173.5,1.3144,0.5679,27,6,batch_027,Batch market 027
10,Team 05,team_05_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
10,Team 05,team_05_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
10,Team 05,team_05_C,C,Team 05 NextGen,63,280.32,62,217.32,217.32,3.4495,0.7753,27,6,batch_027,Batch market 027
10,Team 06,team_06_A,A,Elite Spin Pro,116,212.02,106,96.02,96.02,0.8278,0.4529,27,6,batch_027,Batch market 027
10,Team 06,team_06_B,B,Control Tour,127,191.32,116,64.32,64.32,0.5064,0.3362,27,6,batch_027,Batch market 027
10,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,27,6,batch_027,Batch market 027
1,Team 01,team_01_A,A,Vector X,81,75.26,75,-5.74,5.74,-0.0708,0.0762,28,6,batch_028,Batch market 028
1,Team 01,team_01_B,B,Axis Control,99,67.14,67,-31.86,31.86,-0.3218,0.4746,28,6,batch_028,Batch market 028
1,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
1,Team 02,team_02_A,A,Starter Pop,211,69.92,69,-141.08,141.08,-0.6686,2.0176,28,6,batch_028,Batch market 028
1,Team 02,team_02_B,B,Club Value,185,48.49,48,-136.51,136.51,-0.7379,2.8154,28,6,batch_028,Batch market 028
1,Team 02,team_02_C,C,Flex Edge,125,63.56,63,-61.44,61.44,-0.4916,0.9668,28,6,batch_028,Batch market 028
1,Team 03,team_03_A,A,Club Control,110,85.76,85,-24.24,24.24,-0.2204,0.2827,28,6,batch_028,Batch market 028
1,Team 03,team_03_B,B,Court Starter,95,52.91,52,-42.09,42.09,-0.443,0.7954,28,6,batch_028,Batch market 028
1,Team 03,team_03_C,C,Club Spin,70,75.9,68,5.9,5.9,0.0843,0.0777,28,6,batch_028,Batch market 028
1,Team 04,team_04_A,A,Elite Spin Pro,86,69.75,69,-16.25,16.25,-0.189,0.233,28,6,batch_028,Batch market 028
1,Team 04,team_04_B,B,Control Tour,94,71.77,71,-22.23,22.23,-0.2365,0.3097,28,6,batch_028,Batch market 028
1,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
1,Team 05,team_05_A,A,Momentum Edge,90,68.11,68,-21.89,21.89,-0.2432,0.3213,28,6,batch_028,Batch market 028
1,Team 05,team_05_B,B,Rise Power,64,71.85,67,7.85,7.85,0.1227,0.1093,28,6,batch_028,Batch market 028
1,Team 05,team_05_C,C,Court Wave,83,70.9,70,-12.1,12.1,-0.1458,0.1706,28,6,batch_028,Batch market 028
1,Team 06,team_06_A,A,Vector X,125,74.4,74,-50.6,50.6,-0.4048,0.68,28,6,batch_028,Batch market 028
1,Team 06,team_06_B,B,Axis Control,153,70.27,70,-82.73,82.73,-0.5407,1.1773,28,6,batch_028,Batch market 028
1,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
2,Team 01,team_01_A,A,Vector X,81,83.75,83,2.75,2.75,0.034,0.0329,28,6,batch_028,Batch market 028
2,Team 01,team_01_B,B,Axis Control,99,80.83,80,-18.17,18.17,-0.1835,0.2247,28,6,batch_028,Batch market 028
2,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
2,Team 02,team_02_A,A,Starter Pop,211,76.27,76,-134.73,134.73,-0.6385,1.7666,28,6,batch_028,Batch market 028
2,Team 02,team_02_B,B,Club Value,185,52.91,52,-132.09,132.09,-0.714,2.4964,28,6,batch_028,Batch market 028
2,Team 02,team_02_C,C,Flex Edge,125,73.58,30,-51.42,51.42,-0.4113,0.6988,28,6,batch_028,Batch market 028
2,Team 03,team_03_A,A,Club Control,110,70.51,31,-39.49,39.49,-0.359,0.5601,28,6,batch_028,Batch market 028
2,Team 03,team_03_B,B,Court Starter,95,60.65,48,-34.35,34.35,-0.3616,0.5663,28,6,batch_028,Batch market 028
2,Team 03,team_03_C,C,Club Spin,70,93.66,5,23.66,23.66,0.338,0.2526,28,6,batch_028,Batch market 028
2,Team 04,team_04_A,A,Elite Spin Pro,86,83.51,83,-2.49,2.49,-0.029,0.0298,28,6,batch_028,Batch market 028
2,Team 04,team_04_B,B,Control Tour,94,79.85,79,-14.15,14.15,-0.1505,0.1772,28,6,batch_028,Batch market 028
2,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
2,Team 05,team_05_A,A,Momentum Edge,90,83.89,48,-6.11,6.11,-0.0679,0.0728,28,6,batch_028,Batch market 028
2,Team 05,team_05_B,B,Rise Power,64,81.77,16,17.77,17.77,0.2777,0.2173,28,6,batch_028,Batch market 028
2,Team 05,team_05_C,C,Court Wave,83,62.71,38,-20.29,20.29,-0.2445,0.3236,28,6,batch_028,Batch market 028
2,Team 06,team_06_A,A,Vector X,125,82.58,54,-42.42,42.42,-0.3394,0.5137,28,6,batch_028,Batch market 028
2,Team 06,team_06_B,B,Axis Control,153,84.52,84,-68.48,68.48,-0.4476,0.8102,28,6,batch_028,Batch market 028
2,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
3,Team 01,team_01_A,A,Vector X,81,81.9,81,0.9,0.9,0.0112,0.011,28,6,batch_028,Batch market 028
3,Team 01,team_01_B,B,Axis Control,99,103.06,103,4.06,4.06,0.041,0.0394,28,6,batch_028,Batch market 028
3,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
3,Team 02,team_02_A,A,Starter Pop,211,61.19,12,-149.81,149.81,-0.71,2.4484,28,6,batch_028,Batch market 028
3,Team 02,team_02_B,B,Club Value,185,58.79,38,-126.21,126.21,-0.6822,2.1468,28,6,batch_028,Batch market 028
3,Team 02,team_02_C,C,Flex Edge,125,74.92,0,-50.08,50.08,-0.4006,0.6684,28,6,batch_028,Batch market 028
3,Team 03,team_03_A,A,Club Control,110,81.61,90,-28.39,28.39,-0.2581,0.3479,28,6,batch_028,Batch market 028
3,Team 03,team_03_B,B,Court Starter,95,69.24,72,-25.76,25.76,-0.2711,0.372,28,6,batch_028,Batch market 028
3,Team 03,team_03_C,C,Club Spin,70,115.31,68,45.31,45.31,0.6473,0.3929,28,6,batch_028,Batch market 028
3,Team 04,team_04_A,A,Elite Spin Pro,86,107.1,97,21.1,21.1,0.2453,0.197,28,6,batch_028,Batch market 028
3,Team 04,team_04_B,B,Control Tour,94,75.69,75,-18.31,18.31,-0.1948,0.242,28,6,batch_028,Batch market 028
3,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
3,Team 05,team_05_A,A,Momentum Edge,90,101.42,78,11.42,11.42,0.1269,0.1126,28,6,batch_028,Batch market 028
3,Team 05,team_05_B,B,Rise Power,64,75.58,55,11.58,11.58,0.181,0.1532,28,6,batch_028,Batch market 028
3,Team 05,team_05_C,C,Court Wave,83,72.81,71,-10.19,10.19,-0.1228,0.1399,28,6,batch_028,Batch market 028
3,Team 06,team_06_A,A,Vector X,125,80.02,105,-44.98,44.98,-0.3598,0.5621,28,6,batch_028,Batch market 028
3,Team 06,team_06_B,B,Axis Control,153,106.36,106,-46.64,46.64,-0.3049,0.4385,28,6,batch_028,Batch market 028
3,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
4,Team 01,team_01_A,A,Vector X,81,95.63,89,14.63,14.63,0.1806,0.1529,28,6,batch_028,Batch market 028
4,Team 01,team_01_B,B,Axis Control,99,91.24,91,-7.76,7.76,-0.0784,0.0851,28,6,batch_028,Batch market 028
4,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
4,Team 02,team_02_A,A,Starter Pop,211,77.51,104,-133.49,133.49,-0.6326,1.7222,28,6,batch_028,Batch market 028
4,Team 02,team_02_B,B,Club Value,170,57.01,68,-112.99,112.99,-0.6646,1.9817,28,6,batch_028,Batch market 028
4,Team 02,team_02_C,C,Flex Edge,125,72.78,108,-52.22,52.22,-0.4178,0.7175,28,6,batch_028,Batch market 028
4,Team 03,team_03_A,A,Club Control,110,87.51,87,-22.49,22.49,-0.2045,0.257,28,6,batch_028,Batch market 028
4,Team 03,team_03_B,B,Court Starter,87,66.02,66,-20.98,20.98,-0.2412,0.3179,28,6,batch_028,Batch market 028
4,Team 03,team_03_C,C,Club Spin,70,96.94,68,26.94,26.94,0.3848,0.2779,28,6,batch_028,Batch market 028
4,Team 04,team_04_A,A,Elite Spin Pro,86,97.27,83,11.27,11.27,0.1311,0.1159,28,6,batch_028,Batch market 028
4,Team 04,team_04_B,B,Control Tour,94,77.85,77,-16.15,16.15,-0.1718,0.2075,28,6,batch_028,Batch market 028
4,Team 04,team_04_C,C,Team 04 NextGen,0,112.87,0,112.87,112.87,112.8666,1.0,28,6,batch_028,Batch market 028
4,Team 05,team_05_A,A,Momentum Edge,90,87.83,78,-2.17,2.17,-0.0241,0.0247,28,6,batch_028,Batch market 028
4,Team 05,team_05_B,B,Rise Power,64,86.64,55,22.64,22.64,0.3537,0.2613,28,6,batch_028,Batch market 028
4,Team 05,team_05_C,C,Court Wave,83,85.08,71,2.08,2.08,0.0251,0.0244,28,6,batch_028,Batch market 028
4,Team 06,team_06_A,A,Vector X,125,93.21,96,-31.79,31.79,-0.2543,0.3411,28,6,batch_028,Batch market 028
4,Team 06,team_06_B,B,Axis Control,153,94.62,94,-58.38,58.38,-0.3816,0.617,28,6,batch_028,Batch market 028
4,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
5,Team 01,team_01_A,A,Vector X,81,107.78,82,26.78,26.78,0.3307,0.2485,28,6,batch_028,Batch market 028
5,Team 01,team_01_B,B,Axis Control,99,102.52,102,3.52,3.52,0.0355,0.0343,28,6,batch_028,Batch market 028
5,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
5,Team 02,team_02_A,A,Starter Pop,211,86.49,86,-124.51,124.51,-0.5901,1.4396,28,6,batch_028,Batch market 028
5,Team 02,team_02_B,B,Club Value,170,63.62,63,-106.38,106.38,-0.6258,1.6722,28,6,batch_028,Batch market 028
5,Team 02,team_02_C,C,Flex Edge,125,81.08,108,-43.92,43.92,-0.3514,0.5417,28,6,batch_028,Batch market 028
5,Team 03,team_03_A,A,Club Control,101,78.97,78,-22.03,22.03,-0.2181,0.279,28,6,batch_028,Batch market 028
5,Team 03,team_03_B,B,Court Starter,87,72.97,72,-14.03,14.03,-0.1613,0.1923,28,6,batch_028,Batch market 028
5,Team 03,team_03_C,C,Club Spin,70,105.6,68,35.6,35.6,0.5086,0.3371,28,6,batch_028,Batch market 028
5,Team 04,team_04_A,A,Elite Spin Pro,86,106.78,83,20.78,20.78,0.2416,0.1946,28,6,batch_028,Batch market 028
5,Team 04,team_04_B,B,Control Tour,94,85.02,85,-8.98,8.98,-0.0955,0.1056,28,6,batch_028,Batch market 028
5,Team 04,team_04_C,C,Team 04 NextGen,36,128.11,34,92.11,92.11,2.5587,0.719,28,6,batch_028,Batch market 028
5,Team 05,team_05_A,A,Momentum Edge,90,96.04,80,6.04,6.04,0.0671,0.0629,28,6,batch_028,Batch market 028
5,Team 05,team_05_B,B,Rise Power,64,94.75,57,30.75,30.75,0.4805,0.3245,28,6,batch_028,Batch market 028
5,Team 05,team_05_C,C,Court Wave,76,72.87,67,-3.13,3.13,-0.0412,0.0429,28,6,batch_028,Batch market 028
5,Team 06,team_06_A,A,Vector X,125,105.08,105,-19.92,19.92,-0.1594,0.1896,28,6,batch_028,Batch market 028
5,Team 06,team_06_B,B,Axis Control,153,106.32,106,-46.68,46.68,-0.3051,0.439,28,6,batch_028,Batch market 028
5,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
6,Team 01,team_01_A,A,Vector X,74,93.75,75,19.75,19.75,0.2669,0.2107,28,6,batch_028,Batch market 028
6,Team 01,team_01_B,B,Axis Control,99,117.17,117,18.17,18.17,0.1835,0.1551,28,6,batch_028,Batch market 028
6,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
6,Team 02,team_02_A,A,Starter Pop,194,89.97,89,-104.03,104.03,-0.5362,1.1562,28,6,batch_028,Batch market 028
6,Team 02,team_02_B,B,Club Value,170,81.86,81,-88.14,88.14,-0.5185,1.0768,28,6,batch_028,Batch market 028
6,Team 02,team_02_C,C,Flex Edge,125,93.28,96,-31.72,31.72,-0.2538,0.3401,28,6,batch_028,Batch market 028
6,Team 03,team_03_A,A,Club Control,101,90.47,90,-10.53,10.53,-0.1043,0.1165,28,6,batch_028,Batch market 028
6,Team 03,team_03_B,B,Court Starter,87,92.86,92,5.86,5.86,0.0673,0.0631,28,6,batch_028,Batch market 028
6,Team 03,team_03_C,C,Club Spin,70,120.87,68,50.87,50.87,0.7267,0.4209,28,6,batch_028,Batch market 028
6,Team 04,team_04_A,A,Elite Spin Pro,86,110.81,83,24.81,24.81,0.2885,0.2239,28,6,batch_028,Batch market 028
6,Team 04,team_04_B,B,Control Tour,87,78.08,78,-8.92,8.92,-0.1025,0.1142,28,6,batch_028,Batch market 028
6,Team 04,team_04_C,C,Team 04 NextGen,36,143.71,34,107.71,107.71,2.9919,0.7495,28,6,batch_028,Batch market 028
6,Team 05,team_05_A,A,Momentum Edge,90,108.12,82,18.12,18.12,0.2013,0.1676,28,6,batch_028,Batch market 028
6,Team 05,team_05_B,B,Rise Power,59,81.26,53,22.26,22.26,0.3773,0.274,28,6,batch_028,Batch market 028
6,Team 05,team_05_C,C,Court Wave,76,92.42,69,16.42,16.42,0.2161,0.1777,28,6,batch_028,Batch market 028
6,Team 06,team_06_A,A,Vector X,116,92.03,92,-23.97,23.97,-0.2066,0.2605,28,6,batch_028,Batch market 028
6,Team 06,team_06_B,B,Axis Control,153,122.34,122,-30.66,30.66,-0.2004,0.2506,28,6,batch_028,Batch market 028
6,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
7,Team 01,team_01_A,A,Vector X,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
7,Team 01,team_01_B,B,Axis Control,91,122.5,122,31.5,31.5,0.3461,0.2571,28,6,batch_028,Batch market 028
7,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
7,Team 02,team_02_A,A,Starter Pop,194,120.42,120,-73.58,73.58,-0.3793,0.6111,28,6,batch_028,Batch market 028
7,Team 02,team_02_B,B,Club Value,170,109.43,109,-60.57,60.57,-0.3563,0.5535,28,6,batch_028,Batch market 028
7,Team 02,team_02_C,C,Flex Edge,116,97.98,97,-18.02,18.02,-0.1553,0.1839,28,6,batch_028,Batch market 028
7,Team 03,team_03_A,A,Club Control,101,120.55,120,19.55,19.55,0.1936,0.1622,28,6,batch_028,Batch market 028
7,Team 03,team_03_B,B,Court Starter,87,122.81,122,35.81,35.81,0.4116,0.2916,28,6,batch_028,Batch market 028
7,Team 03,team_03_C,C,Club Spin,64,131.17,62,67.17,67.17,1.0496,0.5121,28,6,batch_028,Batch market 028
7,Team 04,team_04_A,A,Elite Spin Pro,79,113.43,76,34.43,34.43,0.4358,0.3035,28,6,batch_028,Batch market 028
7,Team 04,team_04_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
7,Team 04,team_04_C,C,Team 04 NextGen,36,181.68,34,145.68,145.68,4.0466,0.8018,28,6,batch_028,Batch market 028
7,Team 05,team_05_A,A,Momentum Edge,84,114.79,76,30.79,30.79,0.3665,0.2682,28,6,batch_028,Batch market 028
7,Team 05,team_05_B,B,Rise Power,59,107.26,53,48.26,48.26,0.818,0.45,28,6,batch_028,Batch market 028
7,Team 05,team_05_C,C,Court Wave,76,121.53,69,45.53,45.53,0.5991,0.3746,28,6,batch_028,Batch market 028
7,Team 06,team_06_A,A,Vector X,116,125.29,111,9.29,9.29,0.0801,0.0741,28,6,batch_028,Batch market 028
7,Team 06,team_06_B,B,Axis Control,140,134.17,134,-5.83,5.83,-0.0416,0.0435,28,6,batch_028,Batch market 028
7,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
8,Team 01,team_01_A,A,Vector X,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
8,Team 01,team_01_B,B,Axis Control,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
8,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
8,Team 02,team_02_A,A,Starter Pop,194,152.15,152,-41.85,41.85,-0.2157,0.2751,28,6,batch_028,Batch market 028
8,Team 02,team_02_B,B,Club Value,170,138.14,138,-31.86,31.86,-0.1874,0.2306,28,6,batch_028,Batch market 028
8,Team 02,team_02_C,C,Flex Edge,116,124.33,113,8.33,8.33,0.0718,0.067,28,6,batch_028,Batch market 028
8,Team 03,team_03_A,A,Club Control,101,151.47,141,50.47,50.47,0.4997,0.3332,28,6,batch_028,Batch market 028
8,Team 03,team_03_B,B,Court Starter,87,153.4,88,66.4,66.4,0.7632,0.4329,28,6,batch_028,Batch market 028
8,Team 03,team_03_C,C,Club Spin,64,164.76,62,100.76,100.76,1.5743,0.6116,28,6,batch_028,Batch market 028
8,Team 04,team_04_A,A,Elite Spin Pro,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
8,Team 04,team_04_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
8,Team 04,team_04_C,C,Team 04 NextGen,36,199.5,34,163.5,163.5,4.5416,0.8195,28,6,batch_028,Batch market 028
8,Team 05,team_05_A,A,Momentum Edge,84,141.37,74,57.37,57.37,0.6829,0.4058,28,6,batch_028,Batch market 028
8,Team 05,team_05_B,B,Rise Power,59,131.76,52,72.76,72.76,1.2332,0.5522,28,6,batch_028,Batch market 028
8,Team 05,team_05_C,C,Court Wave,76,148.74,67,72.74,72.74,0.9571,0.489,28,6,batch_028,Batch market 028
8,Team 06,team_06_A,A,Vector X,116,160.46,97,44.46,44.46,0.3833,0.2771,28,6,batch_028,Batch market 028
8,Team 06,team_06_B,B,Axis Control,140,171.93,171,31.93,31.93,0.228,0.1857,28,6,batch_028,Batch market 028
8,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
9,Team 01,team_01_A,A,Vector X,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
9,Team 01,team_01_B,B,Axis Control,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
9,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
9,Team 02,team_02_A,A,Starter Pop,194,162.7,162,-31.3,31.3,-0.1613,0.1924,28,6,batch_028,Batch market 028
9,Team 02,team_02_B,B,Club Value,170,147.75,147,-22.25,22.25,-0.1309,0.1506,28,6,batch_028,Batch market 028
9,Team 02,team_02_C,C,Flex Edge,116,133.21,99,17.21,17.21,0.1484,0.1292,28,6,batch_028,Batch market 028
9,Team 03,team_03_A,A,Club Control,101,158.12,98,57.12,57.12,0.5655,0.3612,28,6,batch_028,Batch market 028
9,Team 03,team_03_B,B,Court Starter,87,159.47,84,72.47,72.47,0.833,0.4544,28,6,batch_028,Batch market 028
9,Team 03,team_03_C,C,Club Spin,64,171.72,62,107.72,107.72,1.6831,0.6273,28,6,batch_028,Batch market 028
9,Team 04,team_04_A,A,Elite Spin Pro,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
9,Team 04,team_04_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0,28,6,batch_028,Batch market 028
9,Team 04,team_04_C,C,Team 04 NextGen,36,217.29,34,181.29,181.29,5.0358,0.8343,28,6,batch_028,Batch market 028
9,Team 05,team_05_A,A,Momentum Edge,84,150.54,72,66.54,66.54,0.7921,0.442,28,6,batch_028,Batch market 028
9,Team 05,team_05_B,B,Rise Power,59,139.57,50,80.57,80.57,1.3657,0.5773,28,6,batch_028,Batch market 028
