run_id,team_count,round_count,strategy_offset,archetype_offset,market_scenario,team_name,archetype,strategy_key,strategy_label,profit_rank,balanced_rank,balanced_score,profit,revenue,total_cost,sales_units,fill_rate,forecast_wape,ending_cash_balance,short_term_debt_balance,cash_minus_debt,liquidity_stress_flag,reputation_after_round,lost_sales_units,backlog_units_end,ending_inventory
36,10,4,1,0,batch_036,Team 01,Premium Quality,low_cost_volume,Low-cost volume,7,8,34.2,-3077.34,30933.76,34011.1,200,0.9971,0.782,8072.75,14000.0,-5927.25,True,37.54,0,0,41
36,10,4,1,0,batch_036,Team 02,Sponsorship Growth,balanced_sop,Balanced S&OP,8,6,40.9,-6927.49,32622.0,39549.49,228,0.9936,0.3848,11717.1,4000.0,7717.1,True,49.24,0,0,120
36,10,4,1,0,batch_036,Team 07,Sponsorship Growth,low_cost_volume,Low-cost volume,9,9,9.8,-12577.12,36138.08,48715.2,287,0.9921,1.0118,0.0,35101.42,-35101.42,True,0.0,0,0,81
36,10,4,1,0,batch_036,Team 05,Community / Club,aggressive_growth,Aggressive growth,10,10,0.9,-16586.82,26340.48,42927.3,212,0.7439,0.7112,6818.79,40000.0,-33181.21,True,27.47,5,67,170
37,10,4,4,0,batch_037,Team 01,Premium Quality,cash_conservative,Cash conservative,1,1,84.4,10005.22,27966.36,17961.14,157,0.8461,0.1447,66546.98,0.0,66546.98,False,77.53,18,9,26
37,10,4,4,0,batch_037,Team 07,Sponsorship Growth,cash_conservative,Cash conservative,2,3,77.8,9707.85,32554.32,22846.47,231,0.836,0.0965,63858.23,0.0,63858.23,False,59.78,30,14,22
37,10,4,4,0,batch_037,Team 06,Premium Quality,innovation_leap,Innovation leap,3,4,45.3,7092.61,29355.9,22263.29,159,0.5678,0.4705,59432.39,28000.0,31432.39,True,68.87,101,18,57
37,10,4,4,0,batch_037,Team 03,Engineering Challenger,premium_quality,Premium quality,4,2,77.8,5863.42,31809.24,25945.82,177,0.9915,0.0958,45824.36,0.0,45824.36,False,79.01,0,0,60
37,10,4,4,0,batch_037,Team 09,Low-Cost Volume,premium_quality,Premium quality,5,5,45.3,1420.83,37905.95,36485.12,238,0.8916,0.4471,1420.83,2016.71,-595.8800000000001,True,44.72,0,27,210
37,10,4,4,0,batch_037,Team 05,Community / Club,balanced_sop,Balanced S&OP,6,6,38.7,-1435.49,28482.0,29917.49,223,0.7734,0.2797,21247.12,4000.0,17247.12,True,48.99,31,32,198
37,10,4,4,0,batch_037,Team 08,Engineering Challenger,aggressive_growth,Aggressive growth,7,7,36.4,-10301.81,28813.44,39115.25,181,0.9925,0.5244,26873.14,40000.0,-13126.86,True,75.91,0,0,252
37,10,4,4,0,batch_037,Team 10,Community / Club,low_cost_volume,Low-cost volume,8,9,12.0,-11640.63,25044.8,36685.43,221,0.7178,0.5265,0.0,15744.12,-15744.12,True,19.61,14,71,173
37,10,4,4,0,batch_037,Team 02,Sponsorship Growth,aggressive_growth,Aggressive growth,9,8,20.9,-19867.56,36155.52,56023.08,264,0.9933,0.6517,0.0,45895.93,-45895.93,True,67.39,0,0,413
37,10,4,4,0,batch_037,Team 04,Low-Cost Volume,low_cost_volume,Low-cost volume,10,10,5.3,-26434.12,21567.92,48002.04,232,0.9905,1.4537,0.0,54831.14,-54831.14,True,4.83,0,0,451
38,7,4,5,1,batch_038,Team 06,Sponsorship Growth,cash_conservative,Cash conservative,1,2,73.3,7159.3,29133.24,21973.94,204,0.6769,0.1753,51258.08,0.0,51258.08,False,28.08,82,14,0
38,7,4,5,1,batch_038,Team 02,Engineering Challenger,premium_quality,Premium quality,2,1,80.0,7088.02,32387.04,25299.02,182,0.824,0.1299,50236.69,0.0,50236.69,False,69.36,24,14,49
38,7,4,5,1,batch_038,Team 04,Community / Club,balanced_sop,Balanced S&OP,3,3,50.0,1331.99,29578.0,28246.01,233,0.7681,0.2441,22200.06,4000.0,18200.06,False,35.91,37,32,68
38,7,4,5,1,batch_038,Team 05,Premium Quality,innovation_leap,Innovation leap,4,4,48.7,978.56,31485.3,30506.74,172,0.7735,0.1634,54929.01,28000.0,26929.010000000002,True,71.44,31,18,46
38,7,4,5,1,batch_038,Team 07,Engineering Challenger,aggressive_growth,Aggressive growth,5,5,32.0,-3604.57,33280.32,36884.89,208,0.8921,0.342,47535.99,40000.0,7535.989999999998,True,64.28,0,24,52
38,7,4,5,1,batch_038,Team 01,Sponsorship Growth,aggressive_growth,Aggressive growth,6,6,25.3,-13312.13,39496.32,52808.45,287,0.9225,0.5397,14778.45,40000.0,-25221.55,True,36.39,0,23,125
38,7,4,5,1,batch_038,Team 03,Low-Cost Volume,low_cost_volume,Low-cost volume,7,7,8.7,-19320.28,25666.96,44987.24,281,0.8927,1.4006,0.0,41583.75,-41583.75,True,0.0,0,33,153
39,9,4,4,2,batch_039,Team 01,Engineering Challenger,cash_conservative,Cash conservative,1,1,90.0,7688.4,25474.5,17786.1,150,0.9916,0.0996,44744.56,0.0,44744.56,False,78.51,0,0,138
39,9,4,4,2,batch_039,Team 03,Community / Club,premium_quality,Premium quality,2,3,67.5,4947.12,33560.57,28613.45,187,0.8277,0.3372,10935.93,0.0,10935.93,False,72.67,18,19,161
39,9,4,4,2,batch_039,Team 06,Engineering Challenger,innovation_leap,Innovation leap,3,6,44.5,2546.09,24825.15,22279.06,142,0.6211,0.5353,31568.88,28000.0,3568.880000000001,True,63.64,67,18,194
39,9,4,4,2,batch_039,Team 09,Premium Quality,premium_quality,Premium quality,4,2,75.0,352.35,28259.28,27906.93,148,0.9925,0.2071,13892.54,0.0,13892.54,False,86.61,0,0,225
39,9,4,4,2,batch_039,Team 07,Low-Cost Volume,cash_conservative,Cash conservative,5,4,47.0,-5147.78,19390.2,24537.98,184,0.9931,0.5706,0.0,3116.16,-3116.16,True,42.7,0,0,517
39,9,4,4,2,batch_039,Team 05,Sponsorship Growth,balanced_sop,Balanced S&OP,6,5,44.5,-10278.96,31162.0,41440.96,217,0.9964,0.4464,0.0,23629.47,-23629.47,True,71.11,0,0,505
39,9,4,4,2,batch_039,Team 04,Premium Quality,low_cost_volume,Low-cost volume,7,7,19.5,-11398.58,23267.2,34665.78,150,0.9895,0.7349,1251.15,14000.0,-12748.85,True,84.52,0,0,229
39,9,4,4,2,batch_039,Team 08,Community / Club,aggressive_growth,Aggressive growth,8,8,14.5,-18633.03,25455.36,44088.39,204,0.9923,0.8143,0.0,55555.04,-55555.04,True,69.28,0,0,530
39,9,4,4,2,batch_039,Team 02,Low-Cost Volume,aggressive_growth,Aggressive growth,9,9,0.0,-41493.77,17736.0,59229.77,179,0.99,1.9534,0.0,126629.35,-126629.35,True,39.15,0,0,1084
40,8,4,2,2,batch_040,Team 08,Community / Club,innovation_leap,Innovation leap,1,2,66.3,8011.08,30410.42,22399.34,168,0.8844,0.4536,30498.82,28000.0,2498.8199999999997,True,65.09,0,20,148
40,8,4,2,2,batch_040,Team 02,Low-Cost Volume,innovation_leap,Innovation leap,2,5,40.6,7145.95,36911.28,29765.33,166,0.9905,1.0585,14145.95,43687.97,-29542.02,True,44.03,0,0,328
40,8,4,2,2,batch_040,Team 03,Community / Club,cash_conservative,Cash conservative,3,1,68.6,2855.58,19881.84,17026.26,152,0.8008,0.3578,31717.2,0.0,31717.2,False,56.08,25,12,228
40,8,4,2,2,batch_040,Team 01,Engineering Challenger,balanced_sop,Balanced S&OP,4,3,54.9,-4457.69,22241.0,26698.69,134,0.9919,0.4804,11499.24,4000.0,7499.24,True,74.83,0,0,299
40,8,4,2,2,batch_040,Team 05,Sponsorship Growth,premium_quality,Premium quality,5,4,43.4,-7329.26,29732.4,37061.66,191,0.9916,0.4693,0.0,4132.75,-4132.75,True,73.35,0,0,442
40,8,4,2,2,batch_040,Team 06,Engineering Challenger,low_cost_volume,Low-cost volume,6,6,37.7,-12362.1,19510.48,31872.58,134,0.9955,0.9612,2865.8,14000.0,-11134.2,True,71.76,0,0,276
40,8,4,2,2,batch_040,Team 04,Premium Quality,aggressive_growth,Aggressive growth,7,7,26.3,-16406.48,22844.16,39250.64,135,0.9968,1.0527,1303.5,40000.0,-38696.5,True,81.39,0,0,442
40,8,4,2,2,batch_040,Team 07,Low-Cost Volume,balanced_sop,Balanced S&OP,8,8,6.3,-23986.55,16126.0,40112.55,155,0.9944,1.4634,0.0,58971.15,-58971.15,True,41.99,0,0,900
41,7,4,1,2,batch_041,Team 04,Premium Quality,cash_conservative,Cash conservative,1,1,66.7,13258.68,28761.96,15503.28,162,0.579,0.4424,80136.24,0.0,80136.24,False,32.53,108,9,0
41,7,4,1,2,batch_041,Team 03,Community / Club,innovation_leap,Innovation leap,2,4,45.3,10364.97,30397.5,20032.53,230,0.573,0.3936,69828.9,28000.0,41828.899999999994,True,25.16,148,22,0
41,7,4,1,2,batch_041,Team 06,Engineering Challenger,premium_quality,Premium quality,3,2,63.3,9550.01,32387.04,22837.03,182,0.6317,0.3434,67701.55,0.0,67701.55,False,35.67,91,14,0
41,7,4,1,2,batch_041,Team 01,Engineering Challenger,low_cost_volume,Low-cost volume,4,3,60.0,6375.55,35088.24,28712.69,242,0.7373,0.0801,52168.22,14000.0,38168.22,False,36.21,32,53,0
41,7,4,1,2,batch_041,Team 05,Sponsorship Growth,aggressive_growth,Aggressive growth,5,5,42.0,-686.08,47978.88,48664.96,355,0.7453,0.2067,63761.25,40000.0,23761.25,True,50.7,41,79,91
41,7,4,1,2,batch_041,Team 02,Low-Cost Volume,balanced_sop,Balanced S&OP,6,6,28.7,-5401.76,29420.0,34821.76,289,0.7902,0.3533,10974.25,4000.0,6974.25,True,27.18,29,46,401
41,7,4,1,2,batch_041,Team 07,Low-Cost Volume,low_cost_volume,Low-cost volume,7,7,12.0,-16680.52,25393.28,42073.8,277,0.8022,0.8859,0.0,25349.63,-25349.63,True,0.0,0,67,329
42,4,4,3,0,batch_042,Team 01,Premium Quality,innovation_leap,Innovation leap,1,3,45.3,9377.75,31812.9,22435.15,174,0.2299,0.7563,67154.27,28000.0,39154.270000000004,True,0.0,563,18,0
42,4,4,3,0,batch_042,Team 02,Sponsorship Growth,cash_conservative,Cash conservative,2,1,60.0,5838.67,29133.24,23294.57,204,0.2759,0.6733,46309.9,0.0,46309.9,False,0.0,520,14,0
42,4,4,3,0,batch_042,Team 04,Low-Cost Volume,premium_quality,Premium quality,3,2,53.3,316.63,36448.92,36132.29,337,0.4615,0.5087,34162.82,0.0,34162.82,False,0.0,368,24,0
42,4,4,3,0,batch_042,Team 03,Engineering Challenger,aggressive_growth,Aggressive growth,4,4,25.3,-1627.26,36999.36,38626.62,234,0.4151,0.4589,47977.13,40000.0,7977.129999999997,True,0.0,279,50,0
43,4,4,1,4,batch_043,Team 02,Premium Quality,balanced_sop,Balanced S&OP,1,1,80.0,10843.7,34460.0,23616.3,198,0.5118,0.4489,58687.57,4000.0,54687.57,False,15.11,164,24,0
43,4,4,1,4,batch_043,Team 04,Engineering Challenger,cash_conservative,Cash conservative,2,2,46.7,9342.64,22167.66,12825.02,132,0.3561,0.5825,68533.24,0.0,68533.24,False,0.0,229,9,0
43,4,4,1,4,batch_043,Team 03,Sponsorship Growth,innovation_leap,Innovation leap,3,4,25.3,4137.37,39698.4,35561.03,270,0.447,0.5087,77741.14,28000.0,49741.14,True,5.9,305,28,0
43,4,4,1,4,batch_043,Team 01,Community / Club,low_cost_volume,Low-cost volume,4,3,32.0,4046.38,34675.52,30629.14,313,0.5222,0.3307,13905.11,14000.0,-94.88999999999942,True,0.0,213,71,0
44,5,4,4,3,batch_044,Team 03,Premium Quality,premium_quality,Premium quality,1,1,60.0,7062.32,34192.8,27130.48,182,0.5209,0.4634,56299.55,0.0,56299.55,False,20.76,153,14,0
44,5,4,4,3,batch_044,Team 05,Engineering Challenger,balanced_sop,Balanced S&OP,2,4,50.0,5487.31,32617.0,27129.69,198,0.5317,0.426,55939.46,4000.0,51939.46,False,16.94,149,24,0
44,5,4,4,3,batch_044,Team 01,Low-Cost Volume,cash_conservative,Cash conservative,3,2,55.0,3460.56,25643.82,22183.26,251,0.5466,0.3405,52402.21,0.0,52402.21,False,0.0,190,17,0
44,5,4,4,3,batch_044,Team 04,Sponsorship Growth,low_cost_volume,Low-cost volume,4,3,50.0,-3609.51,45494.24,49103.75,369,0.6596,0.1289,8836.75,14000.0,-5163.25,False,0.0,106,83,0
44,5,4,4,3,batch_044,Team 02,Community / Club,aggressive_growth,Aggressive growth,5,5,27.0,-4972.76,37238.4,42211.16,308,0.5495,0.2412,47683.56,40000.0,7683.559999999998,True,13.88,184,67,0
45,7,4,2,1,batch_045,Team 02,Engineering Challenger,innovation_leap,Innovation leap,1,3,55.3,6330.24,24981.6,18651.36,143,0.6283,0.5264,59815.69,28000.0,31815.690000000002,True,63.34,65,18,113
45,7,4,2,1,batch_045,Team 05,Premium Quality,premium_quality,Premium quality,2,1,83.3,4622.97,28427.76,23804.79,149,0.9909,0.197,45549.13,0.0,45549.13,False,85.81,0,0,142
45,7,4,2,1,batch_045,Team 07,Engineering Challenger,balanced_sop,Balanced S&OP,3,2,65.3,1889.7,24975.0,23085.3,150,0.9924,0.3232,45809.24,4000.0,41809.24,True,73.74,0,0,91
45,7,4,2,1,batch_045,Team 03,Low-Cost Volume,cash_conservative,Cash conservative,4,4,43.3,-1517.78,18105.0,19622.78,172,0.8906,0.6617,27592.36,0.0,27592.36,False,29.33,3,17,229
45,7,4,2,1,batch_045,Team 01,Sponsorship Growth,balanced_sop,Balanced S&OP,5,5,42.0,-2552.87,30916.0,33468.87,213,0.9932,0.5184,28388.61,4000.0,24388.61,True,54.54,0,0,159
45,7,4,2,1,batch_045,Team 06,Sponsorship Growth,low_cost_volume,Low-cost volume,6,6,22.0,-7050.09,33563.2,40613.29,263,0.994,1.2852,0.0,15193.91,-15193.91,True,0.0,0,0,105
45,7,4,2,1,batch_045,Team 04,Community / Club,aggressive_growth,Aggressive growth,7,7,0.0,-12947.43,24192.0,37139.43,193,0.7547,0.9661,21766.98,40000.0,-18233.02,True,35.0,0,61,221
46,6,4,1,0,batch_046,Team 03,Engineering Challenger,innovation_leap,Innovation leap,1,4,40.0,9756.08,30088.8,20332.72,174,0.3068,0.6722,70130.63,28000.0,42130.630000000005,True,0.39,374,18,0
46,6,4,1,0,batch_046,Team 06,Premium Quality,premium_quality,Premium quality,2,2,60.0,8394.38,34192.8,25798.42,182,0.487,0.4996,61629.73,0.0,61629.73,False,20.82,177,14,0
46,6,4,1,0,batch_046,Team 04,Low-Cost Volume,cash_conservative,Cash conservative,3,1,72.0,5914.68,27043.26,21128.58,265,0.6332,0.2735,54068.63,0.0,54068.63,False,7.57,134,17,33
46,6,4,1,0,batch_046,Team 02,Sponsorship Growth,balanced_sop,Balanced S&OP,4,3,48.0,5769.1,42984.0,37214.9,307,0.5527,0.3913,60102.71,4000.0,56102.71,False,23.29,210,38,0
46,6,4,1,0,batch_046,Team 01,Premium Quality,low_cost_volume,Low-cost volume,5,5,36.0,4447.14,37067.36,32620.22,242,0.5789,0.2795,40840.55,14000.0,26840.550000000003,False,21.47,122,53,0
46,6,4,1,0,batch_046,Team 05,Community / Club,aggressive_growth,Aggressive growth,6,6,28.0,-1987.57,38217.6,40205.17,318,0.5855,0.2615,55247.88,40000.0,15247.879999999997,True,23.34,157,67,4
47,9,4,4,3,batch_047,Team 07,Community / Club,cash_conservative,Cash conservative,1,2,72.5,9230.58,24777.84,15547.26,192,0.7552,0.2407,51938.15,0.0,51938.15,False,48.74,49,12,106
47,9,4,4,3,batch_047,Team 03,Premium Quality,premium_quality,Premium quality,2,1,87.5,7802.83,32626.8,24823.97,171,0.9949,0.1469,41262.27,0.0,41262.27,False,83.6,0,0,141
47,9,4,4,3,batch_047,Team 06,Low-Cost Volume,innovation_leap,Innovation leap,3,6,34.5,7731.0,35802.06,28071.06,206,0.8371,0.6622,18376.24,28000.0,-9623.759999999998,True,42.35,5,34,260
47,9,4,4,3,batch_047,Team 09,Sponsorship Growth,premium_quality,Premium quality,4,4,65.0,5736.72,40126.32,34389.6,259,0.992,0.1717,32945.37,0.0,32945.37,False,75.19,0,0,257
47,9,4,4,3,batch_047,Team 05,Engineering Challenger,balanced_sop,Balanced S&OP,5,3,67.0,4660.93,29532.0,24871.07,178,0.9983,0.1216,37275.56,4000.0,33275.56,True,73.53,0,0,178
47,9,4,4,3,batch_047,Team 01,Low-Cost Volume,cash_conservative,Cash conservative,6,5,42.5,-1280.78,20375.52,21656.3,196,0.8982,0.4417,20560.78,0.0,20560.78,False,42.72,4,17,405
47,9,4,4,3,batch_047,Team 08,Premium Quality,aggressive_growth,Aggressive growth,7,7,22.0,-7246.31,29786.88,37033.19,176,0.992,0.5669,28333.16,40000.0,-11666.84,True,80.61,0,0,327
47,9,4,4,3,batch_047,Team 04,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,19.5,-9944.27,33344.96,43289.23,260,0.9944,0.6838,8559.23,14000.0,-5440.77,True,45.08,0,0,194
47,9,4,4,3,batch_047,Team 02,Community / Club,aggressive_growth,Aggressive growth,9,9,2.0,-11589.54,28281.6,39871.14,228,0.8134,0.5227,16446.14,40000.0,-23553.86,True,59.45,0,51,406
48,9,4,4,4,batch_048,Team 06,Community / Club,innovation_leap,Innovation leap,1,3,62.0,6664.68,30809.52,24144.84,156,0.8931,0.544,16497.22,28000.0,-11502.779999999999,True,67.31,0,17,181
48,9,4,4,4,batch_048,Team 07,Premium Quality,cash_conservative,Cash conservative,2,1,92.5,3679.56,20344.92,16665.36,113,0.9992,0.3352,32619.2,0.0,32619.2,False,85.67,0,0,125
48,9,4,4,4,batch_048,Team 01,Community / Club,cash_conservative,Cash conservative,3,2,65.0,693.84,18419.16,17725.32,140,0.8315,0.4188,23208.11,0.0,23208.11,False,51.77,15,12,148
48,9,4,4,4,batch_048,Team 09,Engineering Challenger,premium_quality,Premium quality,4,4,54.5,-7634.79,20102.04,27736.83,112,0.9904,0.5918,0.0,7664.61,-7664.61,True,76.41,0,0,332
48,9,4,4,4,batch_048,Team 04,Engineering Challenger,low_cost_volume,Low-cost volume,5,6,37.0,-14352.12,18531.04,32883.16,127,0.9899,1.27,869.96,14000.0,-13130.04,True,67.08,0,0,114
48,9,4,4,4,batch_048,Team 03,Sponsorship Growth,premium_quality,Premium quality,6,5,39.5,-14861.33,25671.6,40532.93,166,0.9917,0.6907,0.0,34305.78,-34305.78,True,72.23,0,0,556
48,9,4,4,4,batch_048,Team 02,Premium Quality,aggressive_growth,Aggressive growth,7,7,32.0,-21161.16,19447.68,40608.84,115,0.9999,1.4172,0.0,46055.83,-46055.83,True,81.84,0,0,320
48,9,4,4,4,batch_048,Team 05,Low-Cost Volume,balanced_sop,Balanced S&OP,8,9,4.5,-26408.24,14224.0,40632.24,137,0.9873,1.7674,0.0,55847.37,-55847.37,True,38.26,0,0,633
48,9,4,4,4,batch_048,Team 08,Sponsorship Growth,aggressive_growth,Aggressive growth,9,8,7.0,-35005.82,21776.64,56782.46,158,0.9916,1.7551,0.0,81182.71,-81182.71,True,53.78,0,0,469
49,5,4,2,1,batch_049,Team 05,Premium Quality,premium_quality,Premium quality,1,3,65.0,11257.22,34192.8,22935.58,182,0.574,0.4061,73083.03,0.0,73083.03,False,45.52,120,14,0
49,5,4,2,1,batch_049,Team 01,Sponsorship Growth,balanced_sop,Balanced S&OP,2,1,70.0,10237.78,42984.0,32746.22,307,0.5936,0.3427,78239.35,4000.0,74239.35,False,42.04,171,38,0
49,5,4,2,1,batch_049,Team 03,Low-Cost Volume,cash_conservative,Cash conservative,3,2,65.0,10073.9,28659.96,18586.06,282,0.6505,0.2996,63644.1,0.0,63644.1,False,15.9,133,17,46
49,5,4,2,1,batch_049,Team 04,Community / Club,aggressive_growth,Aggressive growth,4,4,37.0,4066.54,40141.44,36074.9,335,0.6285,0.2119,70251.01,40000.0,30251.009999999995,True,34.94,129,67,23
49,5,4,2,1,batch_049,Team 02,Engineering Challenger,innovation_leap,Innovation leap,5,5,0.0,3251.12,30088.8,26837.68,174,0.535,0.4141,71115.8,28000.0,43115.8,True,28.64,132,18,0
50,4,4,3,0,batch_050,Team 01,Premium Quality,innovation_leap,Innovation leap,1,2,45.3,11333.66,31812.9,20479.24,174,0.4341,0.5298,75106.02,28000.0,47106.020000000004,True,46.59,207,18,0
50,4,4,3,0,batch_050,Team 02,Sponsorship Growth,cash_conservative,Cash conservative,2,1,60.0,8272.1,29388.24,21116.14,206,0.5584,0.3322,73639.47,0.0,73639.47,False,37.85,147,14,0
50,4,4,3,0,batch_050,Team 04,Low-Cost Volume,premium_quality,Premium quality,3,3,40.0,5745.27,39772.73,34027.46,278,0.8061,0.3191,16623.26,0.0,16623.26,False,37.08,38,28,154
50,4,4,3,0,batch_050,Team 03,Engineering Challenger,aggressive_growth,Aggressive growth,4,4,38.7,1313.23,37285.44,35972.21,236,0.9062,0.0939,70848.65,40000.0,30848.649999999994,True,72.15,0,23,45
51,8,4,2,3,batch_051,Team 08,Premium Quality,innovation_leap,Innovation leap,1,5,49.1,11407.54,31812.9,20405.36,174,0.4484,0.5135,75331.05,28000.0,47331.05,True,44.43,195,18,0
51,8,4,2,3,batch_051,Team 02,Community / Club,innovation_leap,Innovation leap,2,2,57.7,10179.77,31597.02,21417.25,234,0.6516,0.3251,62888.36,28000.0,34888.36,True,33.24,100,24,0
51,8,4,2,3,batch_051,Team 03,Premium Quality,cash_conservative,Cash conservative,3,3,57.1,8688.27,23445.72,14757.45,132,0.5488,0.3478,60870.17,0.0,60870.17,False,29.27,99,9,0
51,8,4,2,3,batch_051,Team 05,Engineering Challenger,premium_quality,Premium quality,4,1,71.4,8246.64,32387.04,24140.4,182,0.7097,0.2575,62402.23,0.0,62402.23,False,50.84,60,14,0
51,8,4,2,3,batch_051,Team 07,Community / Club,balanced_sop,Balanced S&OP,5,4,54.3,4883.11,31804.0,26920.89,251,0.7091,0.2363,32768.27,4000.0,28768.269999999997,False,20.99,70,32,14
51,8,4,2,3,batch_051,Team 04,Sponsorship Growth,aggressive_growth,Aggressive growth,6,6,34.9,-5216.46,45561.6,50778.06,332,0.8732,0.3458,30679.37,40000.0,-9320.630000000001,True,23.17,0,47,51
51,8,4,2,3,batch_051,Team 01,Low-Cost Volume,balanced_sop,Balanced S&OP,7,7,23.4,-8205.07,27381.0,35586.07,267,0.8021,0.4353,3493.84,4000.0,-506.15999999999985,True,17.47,19,46,212
51,8,4,2,3,batch_051,Team 06,Low-Cost Volume,low_cost_volume,Low-cost volume,8,8,12.0,-15523.14,27735.84,43258.98,306,0.8745,1.0576,0.0,34611.79,-34611.79,True,0.0,0,42,128
52,6,4,5,3,batch_052,Team 05,Engineering Challenger,innovation_leap,Innovation leap,1,2,64.0,6874.59,28008.75,21134.16,160,0.6186,0.4576,53269.73,28000.0,25269.730000000003,True,63.51,79,18,91
52,6,4,5,3,batch_052,Team 02,Community / Club,premium_quality,Premium quality,2,1,72.0,5349.02,33078.13,27729.11,196,0.8139,0.302,22350.74,0.0,22350.74,False,59.73,24,19,112
52,6,4,5,3,batch_052,Team 03,Premium Quality,low_cost_volume,Low-cost volume,3,3,44.0,-242.1,32366.4,32608.5,208,0.9939,0.6829,13746.96,14000.0,-253.04000000000087,True,42.25,0,0,33
52,6,4,5,3,batch_052,Team 06,Low-Cost Volume,cash_conservative,Cash conservative,4,4,44.0,-3184.72,19240.26,22424.98,184,0.865,0.4945,17415.38,0.0,17415.38,False,26.71,9,17,222
52,6,4,5,3,batch_052,Team 04,Sponsorship Growth,balanced_sop,Balanced S&OP,5,5,36.0,-4213.99,33910.0,38123.99,235,0.9551,0.3458,16241.68,4000.0,12241.68,True,54.64,0,10,128
52,6,4,5,3,batch_052,Team 01,Low-Cost Volume,aggressive_growth,Aggressive growth,6,6,8.0,-35669.69,18118.08,53787.77,183,0.9919,1.8945,0.0,81784.34,-81784.34,True,14.98,0,0,552
53,10,4,3,2,batch_053,Team 07,Low-Cost Volume,innovation_leap,Innovation leap,1,4,58.7,4157.97,35622.4,31464.43,153,0.9907,1.2339,11157.97,48650.12,-37492.15,True,42.99,0,0,340
53,10,4,3,2,batch_053,Team 08,Community / Club,cash_conservative,Cash conservative,2,1,77.8,988.5,18927.12,17938.62,144,0.8162,0.3965,27293.68,0.0,27293.68,False,56.63,19,12,233
53,10,4,3,2,batch_053,Team 01,Engineering Challenger,innovation_leap,Innovation leap,3,6,47.6,-2860.79,19470.15,22330.94,112,0.6308,0.7399,23502.01,28000.0,-4497.990000000002,True,64.43,46,18,242
53,10,4,3,2,batch_053,Team 04,Premium Quality,premium_quality,Premium quality,4,2,67.6,-6093.73,21878.64,27972.37,115,0.9902,0.5499,3596.18,0.0,3596.18,True,85.85,0,0,281
53,10,4,3,2,batch_053,Team 06,Engineering Challenger,balanced_sop,Balanced S&OP,5,3,63.1,-8449.12,19691.0,28140.12,119,0.9932,0.6693,983.04,4000.0,-3016.96,True,76.12,0,0,329
53,10,4,3,2,batch_053,Team 02,Low-Cost Volume,cash_conservative,Cash conservative,6,5,49.8,-9499.18,15097.02,24596.2,142,0.9932,1.0354,0.0,9031.81,-9031.81,True,40.62,0,0,580
53,10,4,3,2,batch_053,Team 10,Sponsorship Growth,premium_quality,Premium quality,7,7,34.2,-12804.41,26336.88,39141.29,170,0.9844,0.6387,0.0,17192.81,-17192.81,True,74.21,0,0,474
53,10,4,3,2,batch_053,Team 09,Premium Quality,aggressive_growth,Aggressive growth,8,8,14.2,-21259.25,19933.44,41192.69,118,0.9888,1.3295,0.0,51616.93,-51616.93,True,82.73,0,0,474
53,10,4,3,2,batch_053,Team 03,Community / Club,aggressive_growth,Aggressive growth,9,9,9.8,-23108.4,20826.24,43934.64,166,0.9884,1.2209,0.0,59697.62,-59697.62,True,66.49,0,0,573
53,10,4,3,2,batch_053,Team 05,Sponsorship Growth,low_cost_volume,Low-cost volume,10,10,7.6,-28865.94,20375.52,49241.46,161,0.9896,1.5509,0.0,49518.39,-49518.39,True,45.81,0,0,405
54,4,4,3,1,batch_054,Team 01,Sponsorship Growth,innovation_leap,Innovation leap,1,2,65.3,12598.81,42219.24,29620.43,265,0.7271,0.2119,64718.4,28000.0,36718.4,True,53.58,71,28,35
54,4,4,3,1,batch_054,Team 04,Community / Club,premium_quality,Premium quality,2,1,66.7,9542.56,35893.04,26350.48,234,0.764,0.2192,40126.54,0.0,40126.54,False,51.05,52,19,42
54,4,4,3,1,batch_054,Team 02,Engineering Challenger,cash_conservative,Cash conservative,3,3,40.0,8004.12,22167.66,14163.54,132,0.5969,0.2882,62977.28,0.0,62977.28,False,40.48,79,9,0
54,4,4,3,1,batch_054,Team 03,Low-Cost Volume,aggressive_growth,Aggressive growth,4,4,12.0,-25934.24,25298.88,51233.12,251,0.936,1.2904,0.0,61092.4,-61092.4,True,13.45,0,16,415
55,4,4,3,0,batch_055,Team 01,Premium Quality,innovation_leap,Innovation leap,1,2,45.3,10279.23,31812.9,21533.67,174,0.4681,0.4912,70776.97,28000.0,42776.97,True,41.43,178,18,0
55,4,4,3,0,batch_055,Team 02,Sponsorship Growth,cash_conservative,Cash conservative,2,1,60.0,7149.46,29388.24,22238.78,206,0.5799,0.3054,69277.78,0.0,69277.78,False,31.69,133,14,0
55,4,4,3,0,batch_055,Team 04,Low-Cost Volume,premium_quality,Premium quality,3,3,40.0,3658.64,38845.98,35187.34,288,0.8164,0.2725,20514.48,0.0,20514.48,False,34.21,35,28,88
55,4,4,3,0,batch_055,Team 03,Engineering Challenger,aggressive_growth,Aggressive growth,4,4,38.7,-883.64,36570.24,37453.88,231,0.8909,0.1333,67739.16,40000.0,27739.160000000003,True,70.29,0,27,25
