round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes,run_id,team_count,market_scenario,market_label
4,Team 01,team_01_B,Control Tour,B,mid,maturity,5,2,tour,168.48,95,97,97,0.005,96,188.92,188.92,96,92,0,0.4951,93.92,93.92,0.9886,0.4971,16174.08,5480.5,80.13,21.6,4360.15,50.0,493.43,67.03,4338.82,0,5,5,-2,0.755,0.0,10.2,False,,False,0.0,Lost 92 sales units. Carried 5 backlog units.,1,4,batch_001,Batch market 001
4,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.46,0.0,0,0,0,-3,0.72,0.0,0.0,False,,False,0.0,,1,4,batch_001,Batch market 001
4,Team 02,team_02_A,Momentum Edge,A,mid,maturity,4,2,power,128.48,158,146,146,0.0318,141,227.11,227.11,141,93,0,0.5379,69.11,69.11,0.4374,0.3043,18115.68,7419.72,139.92,201.8,5992.22,280.0,793.88,44.55,2763.69,0,35,28,-2,0.755,13.46,0.0,False,,False,0.0,Lost 93 sales units. Carried 28 backlog units.,1,4,batch_001,Batch market 001
4,Team 02,team_02_B,Rise Power,B,premium,maturity,5,3,power,156.64,112,104,104,0.0314,100,203.92,203.92,100,102,0,0.4293,91.92,91.92,0.8207,0.4508,15664.0,5505.76,99.67,141.52,4268.43,300.0,565.5,70.59,4312.23,0,29,30,-1,0.867,5.5,8.7,False,,False,0.0,Lost 102 sales units. Carried 30 backlog units.,1,4,batch_001,Batch market 001
4,Team 02,team_02_C,Court Wave,C,beginner,maturity,6,1,entry,91.52,145,134,134,0.0387,128,218.54,218.54,128,84,0,0.5389,73.54,73.54,0.5071,0.3365,11714.56,6724.12,128.42,223.02,5499.71,250.0,728.62,8.23,-2343.99,0,19,25,-3,0.894,0.0,10.27,False,,False,0.0,Lost 84 sales units. Carried 25 backlog units.,1,4,batch_001,Batch market 001
4,Team 03,team_03_A,Vector X,A,premium,maturity,5,3,engineered,184.0,90,90,90,0.005,89,215.25,215.25,89,125,0,0.3934,125.25,125.25,1.3917,0.5819,16376.0,4954.5,124.2,20.02,3684.85,120.0,388.8,91.04,5858.12,0,11,12,-1,0.867,0.0,9.44,False,,False,0.0,Lost 125 sales units. Carried 12 backlog units.,1,4,batch_001,Batch market 001
4,Team 03,team_03_B,Axis Control,B,mid,maturity,4,2,engineered,149.0,110,110,110,0.005,109,223.85,223.85,109,115,0,0.4602,113.85,113.85,1.035,0.5086,16241.0,5831.1,151.8,24.53,4503.71,120.0,475.2,58.08,3860.17,0,13,12,-2,0.755,9.44,0.0,False,,False,0.0,Lost 115 sales units. Carried 12 backlog units.,1,4,batch_001,Batch market 001
4,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.74,0.0,0,0,0,-3,0.894,0.0,0.0,False,,False,0.0,,1,4,batch_001,Batch market 001
4,Team 04,team_04_A,Starter Pop,A,beginner,maturity,5,1,entry,93.45,144,141,141,0.0422,135,240.88,240.88,135,102,0,0.5403,96.88,96.88,0.6727,0.4022,12615.75,5415.81,25.86,256.67,4010.55,120.0,390.46,25.09,-1115.19,0,9,12,-3,0.894,13.19,5.12,False,,False,0.0,Lost 102 sales units. Carried 12 backlog units.,1,4,batch_001,Batch market 001
4,Team 04,team_04_B,Club Value,B,beginner,decline,7,1,entry,102.9,115,113,113,0.0433,108,159.32,159.32,108,58,0,0.6493,44.32,44.32,0.3854,0.2782,11113.2,4411.52,20.73,210.68,3214.13,0.0,312.92,33.91,620.54,0,7,0,-3,0.894,0.0,16.58,False,,True,0.0,Retired at the end of the round. Lost 58 sales units.,1,4,batch_001,Batch market 001
4,Team 04,team_04_C,Flex Edge,C,mid,maturity,4,2,hybrid,128.1,86,84,84,0.0413,80,217.15,217.15,80,141,0,0.3373,131.15,131.15,1.525,0.604,10248.0,3385.2,15.41,148.76,2389.27,160.0,232.62,57.85,751.0,0,20,16,-2,0.755,8.51,0.0,False,,False,0.0,Lost 141 sales units. Carried 16 backlog units.,1,4,batch_001,Batch market 001
1,Team 01,team_01_A,Elite Spin Pro,A,premium,launch,1,3,tour,209.52,85,87,87,0.005,86,84.18,84.18,84,0,2,0.9979,-0.82,0.82,-0.0097,0.0098,17599.68,5781.15,83.87,18.9,4563.15,0.0,442.57,90.62,5162.37,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
1,Team 01,team_01_B,Control Tour,B,mid,growth,2,2,tour,168.48,95,97,97,0.005,96,78.99,78.99,78,0,18,0.9874,-16.01,16.01,-0.1685,0.2026,13141.44,6277.84,188.13,17.55,5087.65,0.0,493.43,51.31,-375.49,0,0,0,-1,0.858,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
1,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.52,0.0,0,0,0,-2,0.72,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
1,Team 02,team_02_A,Momentum Edge,A,mid,launch,1,2,power,128.48,158,146,122,0.0378,117,77.32,77.32,77,0,40,0.9959,-80.68,80.68,-0.5107,1.0436,9892.96,7291.94,240.0,130.99,7010.38,0.0,796.05,30.08,-6052.96,0,0,0,-1,0.858,0.0,0.0,False,,False,0.0,Production capped from 146 to 122 by shared capacity or materials.,2,6,batch_002,Batch market 002
1,Team 02,team_02_B,Rise Power,B,premium,growth,2,3,power,156.64,112,104,86,0.0334,83,87.54,87.54,83,0,0,0.9481,-24.46,24.46,-0.2184,0.2794,13001.12,5384.46,0.0,124.94,4941.74,40.0,561.15,55.4,1409.25,0,0,4,0,1.0,0.0,0.0,False,,False,0.0,Production capped from 104 to 86 by shared capacity or materials. Carried 4 backlog units.,2,6,batch_002,Batch market 002
1,Team 02,team_02_C,Court Wave,C,beginner,growth,3,1,entry,91.52,145,134,112,0.0407,107,78.5,78.5,78,0,29,0.9936,-66.5,66.5,-0.4586,0.8471,7138.56,6638.24,174.0,142.92,6435.76,0.0,730.8,-6.38,-7467.02,0,0,0,-2,0.93,0.0,0.0,False,,False,0.0,Production capped from 134 to 112 by shared capacity or materials.,2,6,batch_002,Batch market 002
1,Team 03,team_03_A,Vector X,A,premium,growth,2,3,engineered,184.0,90,90,90,0.005,89,91.7,91.7,89,0,0,0.9705,1.7,1.7,0.0189,0.0186,16376.0,5679.0,81.0,20.02,4299.16,20.0,388.8,76.67,4530.86,0,0,2,0,1.0,0.0,0.0,False,,False,0.0,Carried 2 backlog units.,2,6,batch_002,Batch market 002
1,Team 03,team_03_B,Axis Control,B,mid,launch,1,2,engineered,149.0,110,110,110,0.005,109,77.22,77.22,77,0,32,0.9971,-32.78,32.78,-0.298,0.4245,11473.0,6706.7,291.0,17.32,5254.52,0.0,475.2,43.8,-2414.58,0,0,0,-1,0.858,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
1,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.19,0.0,0,0,0,-2,0.93,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
1,Team 04,team_04_A,Starter Pop,A,beginner,growth,2,1,entry,93.45,144,141,141,0.0442,134,84.05,84.05,84,0,50,0.9994,-59.95,59.95,-0.4163,0.7132,7849.8,6249.12,358.34,167.26,4685.88,0.0,379.24,14.19,-7532.87,0,0,0,-2,0.93,8.17,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
1,Team 04,team_04_B,Club Value,B,beginner,maturity,4,1,entry,102.9,125,123,123,0.0403,118,55.24,55.24,55,0,63,0.9957,-69.76,69.76,-0.5581,1.263,5659.5,5512.86,428.9,99.87,4087.68,0.0,330.83,23.14,-7128.89,0,0,0,-2,0.93,0.0,10.16,False,,False,0.0,,2,6,batch_002,Batch market 002
1,Team 04,team_04_C,Flex Edge,C,mid,launch,1,2,hybrid,128.1,86,84,84,0.0473,80,74.23,74.23,74,0,6,0.9969,-11.77,11.77,-0.1368,0.1585,9479.4,3897.6,70.76,157.59,2791.59,0.0,225.93,46.76,-792.99,0,0,0,-1,0.858,1.99,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
1,Team 05,team_05_A,Club Control,A,mid,growth,3,2,club,134.64,83,90,90,0.0196,88,93.06,93.06,88,3,0,0.9456,10.06,10.06,0.1213,0.1081,11848.32,4251.6,60.0,77.63,2655.49,20.0,0.0,51.32,4485.21,0,0,2,-1,0.858,6.02,0.0,False,,False,0.0,Lost 3 sales units. Carried 2 backlog units.,2,6,batch_002,Batch market 002
1,Team 05,team_05_B,Court Starter,B,beginner,maturity,4,1,club,104.04,72,78,78,0.0223,76,58.98,58.98,58,0,18,0.9833,-13.02,13.02,-0.1808,0.2207,6034.32,3627.78,160.0,58.25,2301.42,0.0,0.0,21.45,-302.25,0,0,0,-2,0.93,0.0,11.53,False,,False,0.0,,2,6,batch_002,Batch market 002
1,Team 05,team_05_C,Club Spin,C,mid,launch,1,2,club,148.92,52,57,57,0.0197,55,81.86,81.86,55,16,0,0.6718,29.86,29.86,0.5743,0.3648,8190.6,2754.81,38.0,48.71,1681.81,100.0,0.0,64.51,3304.79,0,0,10,-1,0.858,5.51,0.0,False,,False,0.0,Lost 16 sales units. Carried 10 backlog units.,2,6,batch_002,Batch market 002
1,Team 06,team_06_A,Elite Spin Pro,A,premium,launch,1,3,tour,186.24,132,112,112,0.005,111,85.89,85.89,85,0,26,0.9897,-46.11,46.11,-0.3494,0.5369,15830.4,7725.76,178.78,19.12,6674.28,0.0,1059.25,71.45,-1858.19,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
1,Team 06,team_06_B,Control Tour,B,mid,growth,2,2,tour,149.76,146,124,124,0.005,123,83.23,83.23,83,0,40,0.9972,-62.77,62.77,-0.4299,0.7542,12430.08,8286.92,265.22,18.68,7389.39,0.0,1172.75,37.12,-6671.48,0,0,0,-1,0.858,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
1,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.96,0.0,0,0,0,-2,0.72,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
2,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,2,3,tour,209.52,85,87,87,0.005,86,99.36,99.36,88,0,0,0.8857,14.36,14.36,0.1689,0.1445,18437.76,5882.94,71.87,19.8,4656.24,110.0,442.57,88.38,5648.92,2,0,11,0,1.0,0.0,0.0,False,,False,0.0,Carried 11 backlog units.,2,6,batch_002,Batch market 002
2,Team 01,team_01_B,Control Tour,B,mid,growth,3,2,tour,168.48,95,97,97,0.005,96,86.31,86.31,86,0,28,0.9964,-8.69,8.69,-0.0915,0.1007,14489.28,6391.33,248.13,19.35,5191.44,0.0,493.43,49.07,751.02,18,0,0,-1,0.855,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
2,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.39,0.0,0,0,0,-2,0.72,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
2,Team 02,team_02_A,Momentum Edge,A,mid,growth,2,2,power,128.48,158,146,0,0.0338,0,92.21,92.21,40,28,0,0.4338,-65.79,65.79,-0.4164,0.7135,5139.2,0.0,0.0,60.85,0.0,240.0,0.0,75.98,4275.01,40,0,24,-1,0.855,2.48,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Lost 28 sales units. Carried 24 backlog units.,2,6,batch_002,Batch market 002
2,Team 02,team_02_B,Rise Power,B,premium,growth,3,3,power,156.64,112,104,0,0.0334,0,87.08,87.08,0,49,0,0.0,-24.92,24.92,-0.2225,0.2862,0.0,0.0,0.0,0.0,0.0,420.0,0.0,104.14,-951.99,0,4,42,0,1.0,2.83,0.0,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Lost 49 sales units. Carried 42 backlog units.,2,6,batch_002,Batch market 002
2,Team 02,team_02_C,Court Wave,C,beginner,maturity,4,1,entry,91.52,145,134,0,0.0387,0,66.24,66.24,29,20,0,0.4378,-78.76,78.76,-0.5432,1.1891,2654.08,0.0,0.0,50.53,0.0,170.0,0.0,39.02,2028.88,29,0,17,-2,0.928,0.0,5.31,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 20 sales units. Carried 17 backlog units.,2,6,batch_002,Batch market 002
2,Team 03,team_03_A,Vector X,A,premium,growth,3,3,engineered,184.0,90,90,90,0.005,89,100.46,100.46,89,0,0,0.8686,10.46,10.46,0.1163,0.1041,16376.0,5781.6,95.4,20.02,4386.64,130.0,388.8,74.63,4262.88,0,2,13,0,1.0,0.0,0.0,False,,False,0.0,Carried 13 backlog units.,2,6,batch_002,Batch market 002
2,Team 03,team_03_B,Axis Control,B,mid,growth,2,2,engineered,149.0,110,110,110,0.005,109,91.16,91.16,91,0,50,0.9982,-18.84,18.84,-0.1712,0.2066,13559.0,6831.0,416.6,20.48,5361.44,0.0,475.2,41.77,-735.06,32,0,0,-1,0.855,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
2,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.12,0.0,0,0,0,-2,0.928,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
2,Team 04,team_04_A,Starter Pop,A,beginner,growth,3,1,entry,93.45,144,141,141,0.0442,134,91.26,91.26,91,0,93,0.9971,-52.74,52.74,-0.3662,0.5779,8503.95,6366.15,602.57,181.2,4781.1,0.0,379.24,12.65,-7257.84,50,0,0,-2,0.928,8.87,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
2,Team 04,team_04_B,Club Value,B,beginner,maturity,5,1,entry,102.9,125,123,123,0.0403,118,59.96,59.96,59,0,122,0.984,-65.04,65.04,-0.5203,1.0848,6071.1,5616.18,770.88,107.13,4170.74,0.0,330.83,21.59,-7192.3,63,0,0,-2,0.928,0.0,11.03,False,,False,0.0,,2,6,batch_002,Batch market 002
2,Team 04,team_04_C,Flex Edge,C,mid,growth,2,2,hybrid,128.1,86,84,84,0.0433,80,86.75,86.75,86,0,0,0.9914,0.75,0.75,0.0087,0.0086,11016.6,3970.68,26.55,167.66,2848.31,0.0,225.93,45.18,496.65,6,0,0,-1,0.855,2.15,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
2,Team 05,team_05_A,Club Control,A,mid,maturity,4,2,club,134.64,83,90,90,0.0176,88,75.27,75.27,77,0,11,0.9965,-7.73,7.73,-0.0932,0.1027,10367.28,4331.7,93.2,60.99,2709.22,0.0,0.0,49.7,2944.61,0,2,0,-1,0.855,3.91,10.75,False,,False,0.0,,2,6,batch_002,Batch market 002
2,Team 05,team_05_B,Court Starter,B,beginner,maturity,5,1,club,104.04,72,78,78,0.0223,76,66.25,66.25,66,0,28,0.9962,-5.75,5.75,-0.0798,0.0867,6866.64,3697.98,191.57,66.29,2347.99,0.0,0.0,19.82,362.5,18,0,0,-2,0.928,0.0,10.1,False,,False,0.0,,2,6,batch_002,Batch market 002
2,Team 05,team_05_C,Club Spin,C,mid,growth,2,2,club,148.92,52,57,57,0.0157,56,106.54,106.54,56,48,0,0.4805,54.54,54.54,1.0489,0.5119,8339.52,2806.11,17.23,39.51,1715.84,120.0,0.0,62.88,3318.71,0,10,12,-1,0.855,16.94,0.0,False,,False,0.0,Lost 48 sales units. Carried 12 backlog units.,2,6,batch_002,Batch market 002
2,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,2,3,tour,186.24,132,112,112,0.005,111,101.25,101.25,101,0,36,0.9975,-30.75,30.75,-0.233,0.3037,18810.24,7868.0,306.17,22.73,6809.78,0.0,1059.25,69.25,636.62,26,0,0,0,1.0,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
2,Team 06,team_06_B,Control Tour,B,mid,growth,3,2,tour,149.76,146,124,124,0.005,123,90.9,90.9,90,0,73,0.9901,-55.1,55.1,-0.3774,0.6061,13478.4,8441.92,537.83,20.25,7539.4,0.0,1172.75,34.94,-6126.06,40,0,0,-1,0.855,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
2,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.83,0.0,0,0,0,-2,0.72,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
3,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,3,3,tour,209.52,85,87,87,0.005,86,120.99,120.99,86,31,0,0.6516,35.99,35.99,0.4234,0.2975,18018.72,5985.6,71.87,19.35,4748.46,140.0,442.57,86.14,4793.24,0,11,14,0,1.0,7.35,0.0,False,,False,0.0,Lost 31 sales units. Carried 14 backlog units.,2,6,batch_002,Batch market 002
3,Team 01,team_01_B,Control Tour,B,mid,maturity,4,2,tour,168.48,95,97,97,0.005,96,78.7,78.7,78,0,46,0.9911,-16.3,16.3,-0.1715,0.2071,13141.44,6504.82,356.13,17.55,5294.26,0.0,493.43,46.84,-707.12,28,0,0,-1,0.852,0.0,7.35,False,,False,0.0,,2,6,batch_002,Batch market 002
3,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.27,0.0,0,0,0,-2,0.72,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
3,Team 02,team_02_A,Momentum Edge,A,mid,growth,3,2,power,128.48,158,146,146,0.0338,141,105.46,105.46,129,0,12,0.9964,-52.54,52.54,-0.3325,0.4982,16573.92,8923.52,141.96,196.24,7275.36,0.0,793.88,27.16,-1357.23,0,24,0,-1,0.852,8.89,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
3,Team 02,team_02_B,Rise Power,B,premium,maturity,4,3,power,156.64,112,104,104,0.0314,100,83.32,83.32,100,0,0,0.798,-28.68,28.68,-0.2561,0.3442,15664.0,6613.36,49.83,141.52,5182.45,250.0,565.5,52.85,2387.16,0,42,25,0,1.0,1.88,6.13,False,,False,0.0,Carried 25 backlog units.,2,6,batch_002,Batch market 002
3,Team 02,team_02_C,Court Wave,C,beginner,maturity,5,1,entry,91.52,145,134,134,0.0387,128,74.79,74.79,91,0,37,0.9914,-70.21,70.21,-0.4842,0.9388,8328.32,8115.04,286.21,158.55,6677.39,0.0,728.62,-9.24,-8063.12,0,17,0,-2,0.927,0.0,4.64,False,,False,0.0,,2,6,batch_002,Batch market 002
3,Team 03,team_03_A,Vector X,A,premium,maturity,4,3,engineered,184.0,90,90,90,0.005,89,93.5,93.5,89,0,0,0.8357,3.5,3.5,0.0389,0.0374,16376.0,5885.1,109.8,20.02,4474.12,170.0,388.8,72.58,4183.28,0,13,17,0,1.0,0.0,7.04,False,,False,0.0,Carried 17 backlog units.,2,6,batch_002,Batch market 002
3,Team 03,team_03_B,Axis Control,B,mid,growth,3,2,engineered,149.0,110,110,110,0.005,109,110.67,110.67,110,0,49,0.9939,0.67,0.67,0.0061,0.0061,16390.0,6955.3,428.2,24.75,5468.36,0.0,475.2,39.74,1683.07,50,0,0,-1,0.852,7.04,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
3,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.05,0.0,0,0,0,-2,0.927,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
3,Team 04,team_04_A,Starter Pop,A,beginner,maturity,4,1,entry,93.45,144,141,141,0.0422,135,84.85,84.85,84,0,144,0.99,-59.15,59.15,-0.4108,0.6972,7849.8,6484.59,894.79,159.7,4876.31,0.0,379.24,11.1,-7909.4,93,0,0,-2,0.927,6.02,3.05,False,,False,0.0,,2,6,batch_002,Batch market 002
3,Team 04,team_04_B,Club Value,B,beginner,maturity,6,1,entry,102.9,125,123,123,0.0403,118,71.65,71.65,71,0,169,0.991,-53.35,53.35,-0.4268,0.7447,7305.9,5720.73,1040.86,128.92,4253.81,0.0,330.83,20.03,-6672.53,122,0,0,-2,0.927,0.0,8.59,False,,False,0.0,,2,6,batch_002,Batch market 002
3,Team 04,team_04_C,Flex Edge,C,mid,growth,3,2,hybrid,128.1,86,84,84,0.0433,80,101.09,101.09,80,0,0,0.7914,15.09,15.09,0.1755,0.1493,10248.0,4043.76,18.34,155.96,2905.04,210.0,225.93,43.6,-843.18,0,0,21,-1,0.852,5.62,0.0,False,,False,0.0,Carried 21 backlog units.,2,6,batch_002,Batch market 002
3,Team 05,team_05_A,Club Control,A,mid,maturity,5,2,club,134.64,83,90,87,0.0176,85,84.41,84.41,84,0,12,0.9951,1.41,1.41,0.017,0.0167,11309.76,4266.48,72.0,66.54,2756.61,0.0,0.0,48.06,3920.58,11,0,0,-1,0.852,4.39,12.06,False,,False,0.0,Production capped from 90 to 87 by shared capacity or materials.,2,6,batch_002,Batch market 002
3,Team 05,team_05_B,Court Starter,B,beginner,maturity,6,1,club,104.04,72,78,76,0.0223,74,74.33,74.33,74,0,28,0.9955,2.33,2.33,0.0324,0.0314,7698.96,3671.56,168.0,74.32,2408.07,0.0,0.0,18.19,1176.63,28,0,0,-2,0.927,0.0,11.33,False,,False,0.0,Production capped from 78 to 76 by shared capacity or materials.,2,6,batch_002,Batch market 002
3,Team 05,team_05_C,Club Spin,C,mid,growth,3,2,club,148.92,52,57,55,0.0157,54,119.47,119.47,54,65,0,0.4107,67.47,67.47,1.2975,0.5647,8041.68,2758.25,0.0,38.1,1742.68,120.0,0.0,61.23,3060.58,0,12,12,-1,0.852,19.0,0.0,False,,False,0.0,Production capped from 57 to 55 by shared capacity or materials. Lost 65 sales units. Carried 12 backlog units.,2,6,batch_002,Batch market 002
3,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,3,3,tour,186.24,132,112,112,0.005,111,123.59,123.59,123,0,24,0.9952,-8.41,8.41,-0.0637,0.068,22907.52,8009.12,301.56,27.68,6945.28,0.0,1059.25,67.06,4162.15,36,0,0,0,1.0,7.67,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
3,Team 06,team_06_B,Control Tour,B,mid,maturity,4,2,tour,149.76,146,124,124,0.005,123,82.18,82.18,82,0,114,0.9978,-63.82,63.82,-0.4371,0.7766,12280.32,8596.92,858.44,18.45,7689.41,0.0,1172.75,32.76,-7653.17,73,0,0,-1,0.852,0.0,7.67,False,,False,0.0,,2,6,batch_002,Batch market 002
3,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.71,0.0,0,0,0,-2,0.72,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
4,Team 01,team_01_A,Elite Spin Pro,A,premium,maturity,4,3,tour,209.52,85,87,87,0.005,86,118.88,118.88,86,32,0,0.6472,33.88,33.88,0.3986,0.285,18018.72,6087.39,71.87,19.35,4841.55,140.0,442.57,83.9,4727.95,0,14,14,-1,0.855,4.99,0.0,False,,False,0.0,Lost 32 sales units. Carried 14 backlog units.,2,6,batch_002,Batch market 002
4,Team 01,team_01_B,Control Tour,B,mid,maturity,5,2,tour,168.48,95,97,97,0.005,96,92.4,92.4,92,0,50,0.9957,-2.6,2.6,-0.0274,0.0282,15500.16,6618.31,380.13,20.7,5398.05,0.0,493.43,44.6,1277.58,46,0,0,-2,0.72,0.0,4.99,False,,False,0.0,,2,6,batch_002,Batch market 002
4,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.14,0.0,0,0,0,-3,0.72,0.0,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
4,Team 02,team_02_A,Momentum Edge,A,mid,maturity,4,2,power,128.48,158,146,146,0.0318,141,102.46,102.46,102,0,51,0.9955,-55.54,55.54,-0.3515,0.542,13104.96,9089.96,445.92,145.98,7418.34,0.0,793.88,25.23,-5304.26,12,0,0,-2,0.72,6.34,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
4,Team 02,team_02_B,Rise Power,B,premium,maturity,5,3,power,156.64,112,104,104,0.0314,100,98.61,98.61,100,0,0,0.809,-13.39,13.39,-0.1196,0.1358,15664.0,6736.08,99.67,141.52,5284.29,230.0,565.5,50.88,2111.19,0,25,23,-1,0.855,2.45,4.22,False,,False,0.0,Carried 23 backlog units.,2,6,batch_002,Batch market 002
4,Team 02,team_02_C,Court Wave,C,beginner,maturity,6,1,entry,91.52,145,134,134,0.0387,128,97.29,97.29,97,0,68,0.9971,-47.71,47.71,-0.3291,0.4904,8877.44,8269.14,536.42,169.01,6808.61,0.0,728.62,-11.18,-8123.47,37,0,0,-3,0.888,0.0,4.57,False,,False,0.0,,2,6,batch_002,Batch market 002
4,Team 03,team_03_A,Vector X,A,premium,maturity,5,3,engineered,184.0,90,90,90,0.005,89,111.24,111.24,89,15,0,0.694,21.24,21.24,0.236,0.1909,16376.0,5987.7,124.2,20.02,4560.62,240.0,388.8,70.55,3783.16,0,17,24,-1,0.855,0.0,4.88,False,,False,0.0,Lost 15 sales units. Carried 24 backlog units.,2,6,batch_002,Batch market 002
4,Team 03,team_03_B,Axis Control,B,mid,maturity,4,2,engineered,149.0,110,110,110,0.005,109,107.48,107.48,107,0,51,0.9956,-2.52,2.52,-0.0229,0.0235,15943.0,7079.6,457.8,24.08,5574.1,0.0,475.2,37.72,1103.72,49,0,0,-2,0.72,4.88,0.0,False,,False,0.0,,2,6,batch_002,Batch market 002
